Afri Amer perc,Afri Amer pop,Asian perc,Asian pop,Female perc,Females,Log(Afri Amer perc+1),Log(Asian perc+1),Log(Pacific Isl perc+1),Log(Rpl1),Log(pop dens),Males,Males perc,Neighborhoods,Other pop,Pacific Isl perc,Pacific Isl pop,Pred Formula Risk Score Tentative 2,Pred Formula Risk Score Tentative,r0,r1,Log[r1+1],Risk Score Tentative,Rpl1,Rpl2,Rpl3,Rpl4,Rpl Overall,Sum of Area Sqmi,Tot pop,Two or more pop,White perc,White pop,Ln(Visitors),Ln(Visits),Pop Dens,Raw Visitor,Raw Visits,r1-r0,Log[r1-r0],Risk Score Tentative Prediction Formula
0,0,0.297124769,11264,0.523582168,19849,0,0.260150099,0.005733991,0.495213345,7.968315322,17943,0.473305197,Rancho Palos Verdes,661,0.005750462,218,-0.952615697,-2.875657642,175.45,224.58,5.4186748632,,1.640848268,0.5884125,1.932,0.7243375,1.5905375,13.12678615,37910,2240,0.59741493,22648,10.89642333,11.52750688,2887.987934,53982.93893,101468.8244,49.13,3.9146196313,-0.513654184
0,0,0.248,620,0.5284,1321,0,0.22154227,0.021370026,-1.169347126,8.993393137,1250,0.5,Rancho Park,56,0.0216,54,3.993078072,-4.871786011,182.93,274.39,5.6181882748,,0.310569638,1.2041,1.5905,0.5561,2.1493,0.310569638,2500,121,0.6736,1684,10.89642333,11.52750688,8049.724423,53982.93893,101468.8244,91.46,4.5267761186,3.2857755864
0.003604136,244,0.125745938,8513,0.495391433,33538,0.003597657,0.118445872,0.0007678,-0.740684382,9.298576483,34126,0.504076809,Redondo Beach,3221,0.000768095,52,-1.139801752,0.915904871,174.68,208.16,5.3430995093,,0.476787499,0.706338462,1.453492308,0.373915385,1.764676923,6.198237492,67700,4271,0.728700148,49333,10.47152492,11.05035018,10922.45983,35296,62966,33.48,3.5403794458,-0.83804849
0.003966792,280,0.116666194,8235,0.499716658,35273,0.003958945,0.110347634,0.002702265,-0.843250239,9.442887984,34408,0.487462103,Reseda Ranch,8505,0.002705919,191,5.732383976,4.557117127,496.12,647.11,6.474060435,,0.430309639,2.491338462,2.064053846,1.386323077,2.730915385,5.594025312,70586,2587,0.662581815,46769,10.78603534,11.3823497,12618.10522,48341,87759,150.99,5.0238147292,6.16821311
0.001840491,3,0.182822086,298,0.525766871,857,0.001838799,0.167903181,0,1.095816284,6.30051901,903,0.55398773,Rolling Hills,22,0,0,-0.684638978,-0.73335043,103.09,103.09,4.6452559095,0,2.991623702,0.6206,2.0446,0.2948,0.426,2.991623702,1630,106,0.809202454,1319,10.89642333,11.52750688,544.8546216,53982.93893,101468.8244,0,0,-1.603619055
0.005209029,78,0.223787899,3351,0.543208228,8134,0.005195509,0.201950884,0,0.011438176,8.216338105,7247,0.483972219,Rolling Hills Estates,959,0,0,1.323005859,0.841738649,160.24,172.56,5.1565233609,0,1.011503842,0.91005,2.0843,0.695425,1.36935,4.046015369,14974,1016,0.623614265,9338,9.914180182,10.59515864,3700.925141,20215,39941,12.32,2.5892666651,0.7346730067
0.006396075,292,0.612708913,27972,0.50406326,23012,0.006375707,0.47791532,0.002406582,-0.990149044,9.321078371,22972,0.503187085,Rosemead,8600,0.00240948,110,6.286720048,1.976737661,101.17,218.61,5.3918532459,,0.371521314,2.750136364,1.901818182,1.875027273,2.5462,4.086734458,45653,539,0.182748122,8343,10.74776658,11.3738358,11171.02187,46526,87015,117.44,4.7744065032,6.0638297421
0.004813226,230,0.602741446,28802,0.503128597,24042,0.004801679,0.471715567,0.001714549,0.262673255,8.113898534,23982,0.501872973,Rowland Heights,5289,0.00171602,82,0.963630867,-2.100160946,141.12,276.35,5.6252802465,,1.30040175,1.806090909,1.485254545,1.672781818,1.988563636,14.30441925,47785,1433,0.244742074,11695,11.27592383,11.83175731,3340.576025,78899,137552,135.23,4.9143446338,1.7658458661
0.00699197,283,0.140259419,5677,0.5401853,21864,0.00696764,0.131255797,0.001086501,0.774074383,7.754923854,19083,0.47147622,San Dimas,4301,0.001087091,44,0.232090561,-1.04377738,107.2,179.63,5.1964507401,,2.16858392,1.347075,1.9498,0.754125,2.235875,17.34867136,40475,2634,0.665546634,26938,9.189423124,9.83027149,2333.031686,9793,18588,72.43,4.2963325715,1.9298012202
0.00469292,138,0.01009998,297,0.4903081,14418,0.004681943,0.010049316,0.007251073,-0.567306272,9.246822374,14770,0.502278447,San Fernando,9434,0.007277426,214,6.039267866,6.492746949,556.64,788.23,6.6710577866,,0.567050864,2.84756,2.22148,1.76452,2.39048,2.835254321,29406,780,0.600115623,17647,10.99847662,11.55880664,10371.55637,59783,104695,231.59,5.4492772469,6.8756665728
0.001587194,70,0.60435798,26654,0.515180373,22721,0.001585936,0.472723664,0.003711671,-0.711411474,9.208469984,20956,0.47516042,San Gabriel,6325,0.003718568,164,2.501386883,-1.810801171,139.18,341.85,5.8372930337,,0.490950744,2.052355556,1.601711111,1.628633333,2.249922222,4.418556693,44103,766,0.212298483,9363,9.728240909,10.46144482,9981.313597,16785,34942,202.67,5.316501037,3.2407139692
0,0,0.549567181,7301,0.501242002,6659,0,0.437975654,0.001729779,0.63267408,8.168569598,6665,0.501693639,San Marino,500,0.001731276,23,-3.636649875,-3.124088766,135.57,173.23,5.1603762654,,1.882638179,0.65395,1.8416,1.0587,1.69605,3.765276357,13285,350,0.375084682,4983,10.89642333,11.52750688,3528.293474,53982.93893,101468.8244,37.66,3.6548054738,-2.346879154
0,0,0.25788002,2029,0.477249619,3755,0,0.22942778,0.002285135,-0.693377005,8.970789004,3739,0.475216065,San Pasqual,805,0.002287748,18,0.239873677,0.415077883,0,49.14,3.9148190927,0,0.499885101,0.94415,1.4641,0.9338,2.6625,0.999770202,7868,318,0.478393493,3764,10.89642333,11.52750688,7869.808466,53982.93893,101468.8244,49.14,3.9148190927,0.1373937906
0.005766977,1117,0.107961732,20911,0.50871242,98532,0.005750412,0.10252205,0.000758661,0.449764478,8.010672514,96481,0.49812328,Santa Clarita,14439,0.000758949,147,1.09087152,1.012626467,230.01,350.23,5.8614412795,,1.567942857,1.391134146,1.904034146,0.670246341,1.876614634,64.28565713,193689,11816,0.715600783,138604,11.42376633,11.96639948,3012.942679,91470,157377,120.22,4.7976070765,2.2347117065
0.018509498,304,0.071176327,1169,0.506941062,8326,0.018340282,0.068757416,0,0.519895382,8.087991288,7742,0.471383341,Santa Fe Springs,3782,0,0,2.656762771,2.552479816,190.59,397.52,5.9877576852,,1.681851689,1.9879,2.200766667,1.3239,2.693733333,5.045555066,16424,558,0.587676571,9652,10.89642333,11.52750688,3255.142355,53982.93893,101468.8244,206.93,5.3372014846,4.2535934198
0.004800278,442,0.100458307,9250,0.511207889,47071,0.004788793,0.095726736,0.000987805,-0.814423101,9.300375445,45176,0.490627511,Santa Monica,2265,0.000988293,91,1.052955451,0.390085215,229.32,303.96,5.7201806205,,0.442894759,1.226,1.520505263,0.519594737,2.288221053,8.415000426,92078,4510,0.78128326,71939,11.17271425,11.83548711,10942.1266,71162,138066,74.64,4.3259852438,1.207826012
0.001362914,18,0.090255168,1192,0.487165897,6434,0.001361986,0.086411768,0.002117844,0.854261112,7.024803246,6101,0.461951995,Shadow Hills,367,0.002120088,28,-1.581235305,-5.143107499,202.61,270.15,5.6026721733,,2.34963762,1.23862,1.36958,0.4886,1.4353,11.7481881,13207,369,0.791398501,10452,10.31168227,11.10040553,1124.173352,30082,66198,67.54,4.2274175164,-0.022312867
0.002856521,210,0.076731596,5641,0.502448447,36938,0.002852449,0.073930153,0.000475974,-0.674794859,8.989681449,35199,0.478793732,Sherman Oaks,1806,0.000476087,35,1.16371193,0.518099004,209.73,273.91,5.6164437714,,0.50926088,1.126261111,1.411594444,0.426322222,1.797911111,9.166695846,73516,3310,0.777857881,57185,11.03018507,11.65220903,8019.901744,61709,114945,64.18,4.1771526734,1.0324161721
0.001361316,24,0.187748157,3310,0.458252978,8079,0.00136039,0.172059209,0.002436054,0.243115182,8.435629805,7414,0.420533182,Sierra Madre,600,0.002439024,43,-2.818582223,-3.011365787,63.7,109.2,4.7022968967,,1.275215498,0.8094,1.6841,0.500033333,1.126366667,3.825646493,17630,646,0.607487238,10710,7.73587032,8.455743229,4608.37143,2289,4702,45.5,3.8394523126,-0.981996528
0.003156471,21,0.201863821,1343,0.533744176,3551,0.0031515,0.183873536,0.009722611,0.134117161,8.668705999,3302,0.496317451,Signal Hill,291,0.009770029,65,1.06349654,-3.711914432,110.2,288.21,5.6671530678,,1.143526788,2.2924,1.4675,1.1765,3.1594,1.143526788,6653,358,0.586051405,3899,9.837240907,10.47734431,5817.966024,18718,35502,178.01,5.1874416702,3.2180753724
0.006235828,143,0.11965812,2744,0.500828537,11485,0.006216466,0.113023389,0,-0.879609042,9.128138166,11523,0.50248561,South El Monte,4818,0,0,8.04265773,7.078836831,326.89,881.4,6.7826454679,,0.414945106,3.003283333,2.2809,1.8368,2.5952,2.489670638,22932,385,0.650052329,14907,10.89642333,11.52750688,9210.85691,53982.93893,101468.8244,554.51,6.3198866107,8.7817383125
0.004346845,424,0.005341289,521,0.506653544,49420,0.004337425,0.005327075,0.001178285,-1.04594203,9.489457927,47960,0.491685633,South Gate,36561,0.001178979,115,9.50812307,9.824633169,327.03,686.67,6.5333090717,,0.351360671,3.268242857,2.233204762,1.861366667,2.213152381,7.378574086,97542,1906,0.582559308,56824,11.14041146,11.69207533,13219.62738,68900,119620,359.64,5.8878802309,9.2793165882
0.011259985,437,0.00224169,87,0.490363308,19031,0.011197063,0.002239181,0.003318374,-1.633362543,10.12035423,18366,0.473228549,South Park,20788,0.003323886,129,10.32628828,10.99842263,479.44,1082.69,6.9881271632,10,0.195271859,3.4605,2.2070375,1.9395625,2.7425875,1.562174869,38810,575,0.27853646,10810,10.89642333,11.52750688,24843.56955,53982.93893,101468.8244,603.25,6.4039880196,10.240286578
0.000542131,14,0.298133519,7699,0.513282218,13255,0.000541984,0.260927478,0.001315739,-0.3837215,8.933343158,12681,0.491054833,South Pasadena,1483,0.001316605,34,-2.419770219,-0.75888095,403.02,495.14,6.206858145,,0.681321149,0.94634,1.7465,0.80528,1.63384,3.406605746,25824,1962,0.542983271,14022,6.242223265,6.997595983,7580.56609,514,1094,92.12,4.533888984,0.4637799595
0.001709715,28,0.551260915,9028,0.511143677,8371,0.001708255,0.439068094,0.0005494,-0.2902633,8.895284201,7732,0.472125542,South San Gabriel,3011,0.000549551,9,4.012138281,0.2431125,237.34,440.78,6.0908120206,,0.748066576,2.472666667,1.719,1.869166667,3.062933333,2.244199728,16377,477,0.213897539,3503,10.89642333,11.52750688,7297.478828,53982.93893,101468.8244,203.44,5.3202745339,4.7278453562
0.006799737,434,0.042396516,2706,0.502052455,32044,0.006776723,0.041522405,0.001581176,-0.628702458,9.127669009,30765,0.482013599,South Whittier,22206,0.001582427,101,4.63979566,5.786674083,148.59,278.61,5.6333957751,,0.53328331,2.230569231,1.985823077,1.395484615,2.438469231,6.932683034,63826,2570,0.534594053,34121,10.55901074,11.18046915,9206.536587,38523,71716,130.02,4.8753499833,4.9619705753
0.001236705,10,0.029186248,236,0.468216671,3786,0.001235941,0.02876844,0.005795688,0.460884047,3.84227772,3776,0.466979965,Southeast Antelope Valley,1758,0.005812515,47,15.39020556,6.06138264,0,0,0,,1.585475,2.149975,2.5202,0.879,1.585475,173.4018496,8086,334,0.610314123,4935,8.369620827,8.955060951,46.6315672,4314,7747,0,0,11.324420457
0.00167252,10,0.210737582,1260,0.536377321,3207,0.001671123,0.191229746,0,0.360849066,8.335159543,2960,0.495066065,Stevenson Ranch,47,0,0,-0.223263918,-2.182773053,114.47,162.17,5.0947926021,,1.434546923,1.4371,1.6133,0.488,0.424,1.434546923,5979,275,0.732898478,4382,10.89642333,11.52750688,4167.866456,53982.93893,101468.8244,47.7,3.8856790301,-0.010018039
0.001610751,70,0.068986148,2998,0.5105159,22186,0.001609455,0.066710674,0.002160672,-0.401826678,8.884152334,20454,0.470661328,Studio City,889,0.002163008,94,-1.016543085,-2.543668002,280.75,365.42,5.9037802165,,0.669096705,1.1767,1.1819,0.3277,1.987455556,6.021870344,43458,1860,0.781720282,33972,9.605418387,10.3118817,7216.694734,14845,30088,84.67,4.450502706,0.2076714912
0.008895551,635,0.065953155,4708,0.524991595,37476,0.008856219,0.06386938,0.000196103,-0.645473781,8.825570541,35938,0.50344615,Sun Valley,14243,0.000196122,14,6.882614162,4.84103755,377.27,617.34,6.427038468,,0.524414026,2.77525,1.96698,1.52194,2.75949,10.48828052,71384,1617,0.706054578,50401,11.15665044,11.8014297,6806.072726,70028,133443,240.07,5.4850873477,7.2247132538
0.00889537,122,0.093547211,1283,0.519066715,7119,0.008856039,0.089426734,0.019280664,-0.297318726,8.72495184,6789,0.495005468,Sunland,464,0.019467736,267,1.572451398,-4.335315063,543.9,784.01,6.6656964566,,0.742807223,1.684166667,1.891066667,0.808066667,1.715533333,2.22842167,13715,552,0.797083485,10932,8.38935982,9.059750013,6154.580251,4400,8602,240.11,5.4852532609,3.7639522216
0.00084055,33,0.066046867,2593,0.505680082,19853,0.000840197,0.06395729,0,-0.075893584,8.351269959,18757,0.477763627,Tarzana,2981,0,0,2.054753085,2.43213765,304.44,566.78,6.3417340197,,0.92691484,1.42872,2.12026,0.69493,1.77086,9.269148397,39260,1623,0.755374427,29656,10.14108612,10.85003587,4235.556312,25364,51536,262.34,5.5734459729,3.5558783858
0.001685998,58,0.580709863,19977,0.544460917,18730,0.001684578,0.457874027,0.003424264,-0.640364373,9.140295137,16315,0.474259469,Temple City,5193,0.003430133,118,3.759448156,-0.597203628,241.39,449.87,6.1111790496,,0.527100328,1.864071429,1.901285714,1.568485714,2.304042857,3.689702296,34401,828,0.245719601,8453,10.57974287,11.30017769,9323.516436,39330,80836,208.48,5.3446282694,3.8118605031
0.00637062,68,0.077009556,822,0.477515458,5097,0.006350413,0.074188271,0.004580089,-0.865681526,9.042635393,5152,0.482668166,Toluca Lake,222,0.004590594,49,-0.701174628,-3.04364023,160.85,229.78,5.4414648758,,0.420764693,1.5657,1.218133333,0.5172,2.004666667,1.26229408,10674,513,0.750702642,8013,8.829958044,9.686636661,8456.032686,6836,16101,68.93,4.2474947417,0.8177907828
0.004221542,618,0.345421881,50567,0.512493852,75025,0.004212656,0.29670763,0.005293631,-0.414706005,8.874762034,72282,0.493756489,Torrance,7475,0.005307667,777,0.608702138,-1.771214974,217.06,262.61,5.5744707382,,0.660534446,1.069254839,1.705680645,0.882290323,2.309258065,20.47656783,146392,9752,0.507623367,74312,11.67127019,12.32044989,7149.244991,117157,224235,45.55,3.8405270037,0.4761920733
0.002412307,61,0.071024637,1796,0.51730138,13081,0.002409402,0.068615795,0.000118631,0.430809012,7.761326547,12355,0.488590976,Tujunga,3465,0.000118638,3,3.50116228,2.508676929,334.41,445.88,6.1022901022,,1.538501687,1.8826,2.172957143,0.801642857,2.226671429,10.76951181,25287,864,0.740182703,18717,10.33133366,10.94312802,2348.017296,30679,56564,111.47,4.7226865194,4.8214053118
0.003595843,91,0.28588928,7235,0.515628087,13049,0.003589393,0.251450526,0.002289234,-1.732185828,9.925111997,12315,0.486624254,University Park,5552,0.002291856,58,5.381124529,-1.534849897,407.93,772.14,6.6504601447,,0.17689732,3.165285714,0.922714286,1.179114286,3.719614286,1.238281238,25307,1032,0.385229383,9749,10.52583666,11.38730555,20437.19894,37266,88195,364.21,5.9004725306,6.1937030032
0.006071185,80,0.234195947,3086,0.602716855,7942,0.00605283,0.210419703,0,-0.886815533,9.274431409,8159,0.619184943,Valinda,6409,0,0,3.42797861,7.456109874,158.32,402.21,5.999457518,,0.411965557,2.0294,1.871866667,1.436066667,1.819233333,1.235896671,13177,481,0.441830462,5822,9.748236267,10.26566234,10661.89457,17124,28729,243.89,5.5008091301,4.509510783
0.005118984,316,0.056762405,3504,0.502518994,31021,0.005105927,0.055209899,0.001068584,-1.141979523,9.464470835,30552,0.494921514,Valley Glen,11566,0.001069155,66,5.707470684,5.056721283,336.49,453.09,6.1182954163,,0.319186559,2.451013333,1.930873333,1.170373333,2.811566667,4.787798391,61731,2016,0.662130858,40874,10.64804052,11.3382506,12893.40005,42110,83973,116.6,4.7672890355,5.9372943345
0.007034555,148,0.055801131,1174,0.530728647,11166,0.007009928,0.054299845,0.003226881,-1.038229968,9.382925193,10746,0.510765721,Valley Village,1011,0.003232093,68,4.695153078,1.996975576,691.75,877.83,6.7785914774,,0.354080862,2.1867,1.6435,0.77242,2.43886,1.770404311,21039,1333,0.800085555,16833,10.96387863,11.60647956,11883.72615,57750,109807,186.08,5.2315363329,5.1173764596
0.004397643,474,0.072913671,7859,0.492480401,53082,0.004388002,0.070378005,0.000779025,-1.097812923,9.427610167,53945,0.500487081,Van Nuys,44946,0.000779329,84,7.5742696,8.357836923,506.47,812.28,6.7010754537,,0.333599895,2.947507692,1.933715385,1.524530769,2.892611538,8.673597261,107785,2069,0.434216264,46802,10.27718676,10.81390105,12426.79326,29062,49707,305.81,5.7262286635,8.3553014811
0.004287809,155,0.044482558,1608,0.485905558,17565,0.004278643,0.043521603,0.002100202,-1.257805408,9.3553147,18340,0.507344602,Venice,1334,0.002102409,76,0.654857598,1.317192308,165.26,200.68,5.3066822829,,0.284277215,1.031109091,1.252145455,0.4074,2.006681818,3.127049364,36149,1468,0.808957371,29243,10.31553098,10.94688659,11560.09893,30198,56777,35.42,3.5951180743,0.5688297581
0.00058214,15,0.009779951,252,0.505724376,13031,0.000581971,0.009732437,0.000271628,-1.456313366,9.821403781,11562,0.448713471,Vermont Knolls,8853,0.000271665,7,10.2731598,12.07697497,453.49,988.37,6.8970683769,10,0.233094025,3.06535,2.1741,1.75785,2.8521,1.398564147,25767,575,0.173632941,4474,10.89642333,11.52750688,18423.89572,53982.93893,101468.8244,534.88,6.2839102554,9.7849333417
0.003820006,177,0.011265782,522,0.481385562,22305,0.003812728,0.011202796,0.001681978,-1.384752111,9.931180428,21611,0.466407683,Vermont Square,19781,0.001683393,78,9.388651298,11.92065666,822.78,1123.16,7.0247913691,,0.25038586,3.330811111,2.343922222,1.867577778,3.040888889,2.25347274,46335,820,0.213618215,9898,10.03425262,10.6753766,20561.59774,22794,43277,300.38,5.708371927,9.8281939323
0.00230312,62,0.002005944,54,0.47076523,12673,0.002300472,0.002003935,0,-1.289665084,9.698530398,11475,0.426263001,Vermont Vista,9012,0,0,10.89423352,12.24197277,441.9,876.51,6.7770883513,,0.275362991,3.2576,2.5289,1.779133333,2.906833333,1.652177948,26920,609,0.252117385,6787,10.3570124,11.00771737,16293.64442,31477,60338,434.61,6.0767473476,10.815249298
0,0,0.288461538,15,0.846153846,44,0,0.2534489,0,1.573899093,2.377344626,44,0.846153846,Vernon,32,0,0,8.845848266,9.446939811,478.47,1435.41,7.2699022242,10,4.825426348,1.1065,2.3004,1.3057,0.8206,4.825426348,52,13,0.269230769,14,10.89642333,11.52750688,10.77624986,53982.93893,101468.8244,956.94,6.8647851455,9.6662896688
0.002191114,54,0.655548793,16156,0.495759789,12218,0.002188717,0.504132551,0,0.124511581,8.041907589,12246,0.496895922,Walnut,1650,0,0,-0.507786601,-1.963773427,98.26,160.49,5.0844432212,,1.132595137,1.171214286,1.512485714,1.478914286,1.103142857,7.928165958,24645,914,0.201582471,4968,10.89642333,11.52750688,3108.53735,53982.93893,101468.8244,62.23,4.1467788721,-0.361464648
0.004552825,73,0.01428215,229,0.482162904,7731,0.004542492,0.014181121,0.001869276,-1.67697754,9.973149923,8060,0.502681801,Walnut Park,4908,0.001871024,30,8.327808314,9.064953148,371.68,854.86,6.7521068114,,0.186938136,3.11615,1.9636,1.929475,2.016625,0.747752546,16034,273,0.639952601,10261,10.89642333,11.52750688,21442.92264,53982.93893,101468.8244,483.18,6.1824567384,8.2469899987
0.006011365,256,0.006833232,291,0.51758794,22042,0.005993369,0.006809991,0.002790449,-1.373761846,9.953601145,20209,0.474545625,Watts,13810,0.002794346,119,11.30184894,10.28418653,356.19,763.93,6.6397843264,,0.253152844,3.7409125,2.336425,1.83835,3.060425,2.025222751,42586,704,0.398018128,16950,10.89642333,11.52750688,21027.81039,53982.93893,101468.8244,407.74,6.0130792571,11.091511225
0.004220522,96,0.019212169,437,0.517057944,11761,0.004211641,0.019029946,0,-1.309967603,9.550352717,11368,0.499780181,West Adams,6027,0,0,8.241565824,10.19397495,550.13,868.62,6.7680563346,,0.269828798,2.850116667,1.9846,1.70065,2.714233333,1.61897279,22746,423,0.42917436,9762,10.25702759,10.83924752,14049.64935,28482,50983,318.49,5.7667259744,8.3896556508
0.003017261,68,0.315747438,7116,0.489728003,11037,0.003012718,0.274404898,0.004118056,-0.568342347,9.204961668,10892,0.483294139,West Carson,3381,0.004126547,93,3.076204411,2.4625773,357.69,470.89,6.1567459076,,0.566463661,1.89775,2.02695,1.37135,2.8388,2.265854645,22537,1076,0.332297999,7489,10.89642333,11.52750688,9946.357349,53982.93893,101468.8244,113.2,4.7379512972,3.8040369149
0.007347415,655,0.337756739,30110,0.579817605,51689,0.007320554,0.290994136,0.000863369,-0.79640511,9.058952865,50335,0.564629208,West Covina,26640,0.000863742,77,4.523451908,4.135945292,167.23,342.77,5.8399728291,,0.450947159,2.116008696,1.931356522,1.4633,2.245330435,10.37178467,89147,3994,0.411298193,36666,10.80362858,11.43300525,8595.145662,49199,92319,175.54,5.1735474796,4.7490759984
0.00691675,333,0.14149219,6812,0.518008475,24939,0.006892939,0.132336345,0.000311516,-0.166117831,8.550174356,22583,0.469071951,West Hills,2382,0.000311565,15,1.402056069,0.456181123,194.85,362.56,5.8959443453,0,0.846946432,1.176245455,1.854727273,0.627563636,1.476527273,9.316410757,48144,3004,0.696909272,33552,10.15034763,10.81055589,5167.655362,25600,49541,167.71,5.1281812646,2.1838381517
0.002336192,85,0.051451187,1872,0.411884345,14986,0.002333467,0.050171293,0.00087912,-1.31061022,9.866584467,20675,0.568244283,West Hollywood,1915,0.000879507,32,-3.40254726,2.862755731,400.53,503.37,6.2233101257,,0.269655457,1.125342857,1.280085714,0.515671429,2.312114286,1.887588199,36384,1967,0.77528584,28208,11.20421041,11.84462921,19275.39069,73439,139334,102.84,4.642851253,-0.977062835
0.0000507,1,0.170703283,3369,0.523307661,10328,0.0000507,0.157604665,0.001265919,-0.900728669,9.404633966,8951,0.453536684,West Los Angeles,295,0.001266721,25,-0.709737298,-0.44684557,170.05,220.53,5.4005580205,,0.406273513,0.8787,1.51735,0.51965,2.499975,1.625094052,19736,822,0.718737333,14185,4.927253685,5.613128106,12144.52787,138,274,50.48,3.9411933827,1.4927142096
0.007350427,172,0.086282051,2019,0.521880342,12212,0.007323544,0.082760903,0.002560821,-0.988046555,9.439099944,11462,0.48982906,West Puente Valley,9824,0.002564103,60,6.830440155,6.864463143,274.53,467.72,6.1500055752,,0.372303255,2.821,2.2946,1.72656,2.08166,1.861516275,23400,756,0.443675214,10382,10.35354354,11.11796994,12570.39775,31368,67371,193.19,5.2688370612,6.8852595707
0.002961054,131,0.135937253,6014,0.52783617,23352,0.002956679,0.127458084,0.001310142,0.059632439,8.152868151,21194,0.479057887,Westchester,2508,0.001311001,58,-0.782498081,-2.727182068,155.03,184.1,5.2208962196,,1.061446329,1.17615,1.303166667,0.560533333,1.453691667,12.73735594,44241,3086,0.60769422,26885,11.02157562,11.80348838,3473.326819,61180,133718,29.07,3.403527997,-0.87637156
0.013104191,1509,0.201903538,23250,0.462389496,53246,0.013019074,0.183906582,0.002367932,-2.377857001,10.63068526,58523,0.508215086,Westlake,46717,0.002370738,273,9.045318752,8.824476952,684.02,1297.28,7.1687955905,10,0.092749126,3.13989,1.945383333,1.81428,3.43486,2.782473791,115154,2235,0.285686993,32898,10.85997929,11.50355167,41385.47517,52051,99067,613.26,6.4204182913,9.4191274306
0.00234852,10,0.085251292,363,0.525364021,2237,0.002345767,0.081811566,0,-0.276854821,7.940262485,2093,0.491545326,Westlake Village,54,0,0,2.049234232,1.407575511,71.77,71.77,4.2873037824,0,0.758164559,0.7339,2.0416,0.30235,1.34005,1.516329118,4258,108,0.884452795,3766,9.455714972,10.1577421,2808.097496,12781,25790,0,0,0.1061901366
0.001265103,69,0.275334152,15017,0.521204232,28427,0.001264303,0.243208224,0.000714802,-1.251168268,9.592926901,25472,0.467024807,Westwood,1801,0.000715058,39,-3.050737439,-7.121520776,107.19,131.22,4.8844672019,,0.286170278,1.3821,1.024830769,0.536276923,2.325146154,3.720213619,54541,2750,0.6069379,33103,8.857088135,10.0866421,14660.71726,7024,24020,24.03,3.2200751054,-2.306460039
0.003576556,279,0.052225413,4074,0.518728848,40465,0.003570175,0.050907362,0.000422945,-0.161434303,8.535629209,38896,0.498615527,Whittier,26942,0.000423034,33,1.854800767,3.524498926,373.58,747.42,6.6179643177,,0.850922433,1.817444444,1.911711111,1.117627778,2.125366667,15.31660379,78008,2346,0.568069942,44314,10.45215794,11.18892513,5093.035053,34619,72325,373.84,5.9264992683,3.5973395613
0.000862317,3,0.18338603,638,0.458177637,1594,0.000861945,0.168379846,0,0.819204353,7.335295822,1716,0.493245185,Whittier Narrows,559,0,0,2.454738667,1.830993821,0,0,0,0,2.268694039,2.4705,2.0294,1.6788,2.812,2.268694039,3479,73,0.570566255,1985,10.89642333,11.52750688,1533.481351,53982.93893,101468.8244,0,0,1.2500988411
0.006099111,192,0.003526048,111,0.495743329,15606,0.006080587,0.003519846,0.002664807,-0.724653724,9.290001956,15388,0.488818297,Willowbrook,9276,0.002668361,84,8.577472185,9.360721085,260.65,684.56,6.5302360225,,0.484492308,3.325166667,2.263983333,1.777116667,3.067416667,2.906953851,31480,460,0.371791614,11704,11.6746786,12.26086855,10829.20528,117557,211265,423.91,6.0518773818,9.1344205389
0.056605117,3179,0.019515322,1096,0.502626378,28228,0.055061049,0.01932734,0.005168154,-0.572314115,8.735703238,28337,0.504567226,Wilmington,15354,0.005181532,291,5.991043417,1.968274602,235.45,511.62,6.2395348299,,0.564218261,2.85145625,2.0991625,1.66139375,2.52045625,9.027492174,56161,2009,0.600256406,33711,9.905784912,10.60321305,6221.107581,20046,40264,276.17,5.6246310364,7.2439527879
0.003877353,228,0.159430641,9375,0.496080132,29171,0.003869855,0.147929058,0.001410498,-0.70240861,9.286461489,29656,0.50432801,Winnetka,18686,0.001411493,83,3.330210302,4.962308255,411.31,596.69,6.3930722249,,0.495390663,2.296663636,1.865009091,1.363763636,2.953927273,5.449297295,58803,2924,0.432443923,25429,9.060679597,9.65489798,10790.93263,8610,15598,185.38,5.2277876004,5.251037522
0.002660476,157,0.097183624,5735,0.494441808,29178,0.002656943,0.092746555,0.00022027,-0.065553842,8.411992605,28243,0.478597573,Woodland Hills,2329,0.000220294,13,1.20751941,1.806555112,193.96,248.33,5.5187773202,,0.93654862,1.077935714,1.81955,0.509771429,1.683092857,13.11168068,59012,3192,0.734867485,43366,10.40734898,10.95082409,4500.719737,33102,57001,54.37,4.0140379308,1.6939049972
0.014651259,142,0.076145274,738,0.501341312,4859,0.014544966,0.073385466,0.000309486,-1.607543628,9.687987423,4746,0.489682212,Cypress Park,3094,0.000309534,3,10.31925237,7.985558592,292.5764322,482.3105025,6.1806593094,,0.200379216,3.2765,2.0502,1.785333333,3.0862,0.601137647,9692,25,0.567271977,5498,10.89642333,11.52750688,16122.76331,53982.93893,101468.8244,189.7340703,5.2508801558,9.6141464221
0,0,0.279842199,2199,0.540977348,4251,0,0.246736788,0.006848474,-1.636034415,9.912174634,3827,0.487019598,Larchmont,1328,0.006871978,54,2.236695259,-1.695648996,292.5764322,482.3105025,6.1806593094,,0.194750814,1.48195,0.7017,1.28725,2.93725,0.389501628,7858,345,0.478875032,3763,10.89642333,11.52750688,20174.49847,53982.93893,101468.8244,189.7340703,5.2508801558,1.6423640556
